No.,Target Azimuth,Target Elevation,Stimuli,HRTF type,Repetition,Player’s Azimuth,Player’s Elevation,Reaction Time,FlagMinus
233,150,30,Footstep,Generic,4,217,-339.85,4.349365,1
234,60,0,Footstep,DL_Based,3,59.40002,-337.8,13.71191,0
235,90,0,Footstep,DL_Based,1,89.39994,-1.39999,17.73999,0
236,180,0,PinkNoise,3D_Based,3,169.2,-334.85,5.534668,0
237,30,0,Footstep,3D_Based,2,30.50001,-357.1,7.403564,0
238,60,0,PinkNoise,Generic,3,301.25,-359.95,6.38916,1
239,180,0,Footstep,Generic,2,191.55,-1.250017,9.123291,1
240,30,30,Footstep,Generic,1,339.05,-359.95,11.60425,1
241,120,30,PinkNoise,Generic,1,235.7,-334.65,4.015137,1
242,60,30,PinkNoise,DL_Based,3,321.05,-332.05,5.482178,1
243,90,30,Footstep,3D_Based,1,272.65,-338.4,2.626709,1
244,0,0,Footstep,3D_Based,3,0.05,-0.05000001,2.20166,1
245,90,30,Footstep,DL_Based,1,267.6,-337.7,4.601807,1
246,60,0,PinkNoise,3D_Based,3,62.99999,-338.7,3.293457,0
247,120,0,PinkNoise,3D_Based,3,122,-338.9,6.697021,0
248,30,30,Footstep,3D_Based,3,328.95,-338.75,3.828125,1
249,30,0,Footstep,Generic,3,37.24997,-1.550008,3.894775,0
250,180,0,PinkNoise,DL_Based,4,190.5,-358.25,8.456543,0
251,150,0,Footstep,DL_Based,4,147.3,-1.85,6.522217,0
252,60,30,Footstep,DL_Based,1,296.85,-336.55,3.001221,1
253,180,30,PinkNoise,DL_Based,1,9.7,-30.59996,13.68506,1
254,90,0,Footstep,3D_Based,4,87.04998,-2.250011,7.06958,0
255,180,30,Footstep,Generic,3,182.5,-339.75,4.494873,0
256,30,30,PinkNoise,3D_Based,1,24.04999,-332.95,5.828857,0
257,120,0,PinkNoise,DL_Based,2,245.05,-0.04998457,6.309082,1
258,90,0,PinkNoise,DL_Based,4,79,-2.949994,18.14038,0
259,90,0,PinkNoise,DL_Based,1,85.74996,-337.55,9.643311,0
260,150,0,Footstep,Generic,1,156.2,-1.749997,4.508545,0
261,180,30,PinkNoise,3D_Based,2,173.1,-331.7,4.041748,0
262,30,30,Footstep,DL_Based,1,326.7,-334.55,4.280762,1
263,180,0,PinkNoise,Generic,2,169.15,-0.3499989,4.148438,1
264,180,30,PinkNoise,Generic,4,180.4,-332.9,4.749023,1
265,120,30,PinkNoise,3D_Based,2,238.65,-332.6,3.654785,1
266,120,0,PinkNoise,Generic,2,238.05,-1.099998,4.841797,1
267,90,0,PinkNoise,Generic,4,81.90002,-0.4999989,6.069092,0
268,30,0,Footstep,DL_Based,1,25.90002,-2.350016,4.067383,0
269,30,0,PinkNoise,Generic,2,42.05,-3.049997,3.802002,0
270,90,30,PinkNoise,DL_Based,3,77.45002,-333.15,5.749023,0
271,150,0,PinkNoise,Generic,1,203.75,-0.4000028,6.042236,1
272,90,30,PinkNoise,DL_Based,2,265.05,-332.3,6.282471,1
