No.,Target Azimuth,Target Elevation,Stimuli,HRTF type,Repetition,Player’s Azimuth,Player’s Elevation,Reaction Time,FlagMinus
249,90,0,Footstep,3D_Based,1,268.8,-0.4500004,6.042358,1
250,90,30,Footstep,3D_Based,4,88.7,-357,5.975586,0
251,60,30,Footstep,DL_Based,3,64.95,-357.6,2.694458,0
252,0,0,PinkNoise,3D_Based,1,357.85,-1.099994,7.521973,0
253,30,0,PinkNoise,Generic,2,20.55001,-90,1.334717,1
254,60,0,PinkNoise,3D_Based,3,298.85,-337.2,5.602173,1
255,120,0,PinkNoise,Generic,4,121.85,-337.75,6.962769,0
256,60,30,Footstep,DL_Based,4,298,-0.4000031,6.749268,1
257,180,0,Footstep,Generic,4,181,-358.05,9.457031,1
258,150,30,Footstep,3D_Based,3,187.5,-338,5.802246,1
259,0,30,Footstep,Generic,3,4.100004,-338.1,6.175659,1
260,150,30,Footstep,Generic,1,186.1,-359.85,4.375122,0
261,120,30,Footstep,DL_Based,3,237.1,-357.5,14.47229,1
262,30,0,Footstep,Generic,2,33.95001,-357.7,4.895142,0
263,30,30,PinkNoise,3D_Based,4,316.05,-356.2,5.467773,1
264,90,30,Footstep,DL_Based,1,263.9,-0.3000022,4.816284,1
265,30,0,PinkNoise,3D_Based,4,31.09998,-359.75,6.001953,0
266,150,0,PinkNoise,3D_Based,3,170.4,-358.9,7.216187,0
267,150,0,Footstep,3D_Based,1,166.2,-357.25,4.014282,0
268,150,30,PinkNoise,3D_Based,3,196.25,-2.400002,6.416626,1
269,150,0,Footstep,DL_Based,3,212.6,-335.15,6.802856,1
270,0,30,PinkNoise,DL_Based,1,7.599999,-359,3.57373,1
271,90,30,Footstep,DL_Based,4,257.4,-1.000005,4.921875,1
272,0,30,PinkNoise,Generic,4,354.75,-0.3499958,4.348389,1
273,180,0,Footstep,3D_Based,3,4.600004,-0.6999993,4.856079,1
274,90,30,PinkNoise,Generic,4,314.9,-359.3,6.469238,1
275,0,0,Footstep,DL_Based,2,6.650003,-359.95,4.441772,1
276,180,0,Footstep,DL_Based,2,207,-1.499999,10.07056,1
277,30,30,Footstep,3D_Based,2,62.89999,-0.2500081,4.855225,0
278,180,30,Footstep,DL_Based,1,2.550001,-0.4500001,3.747681,0
279,30,0,PinkNoise,DL_Based,2,338.65,-358.8,7.136597,1
280,90,30,Footstep,Generic,2,269.7,-0.04999921,8.456543,1
281,90,30,Footstep,3D_Based,3,94.45,-333.5,4.295044,0
282,180,30,PinkNoise,DL_Based,1,0,-0.1,3.961548,0
283,150,0,PinkNoise,3D_Based,1,182.5,-357.8,8.243164,1
284,180,0,Footstep,3D_Based,1,16.25,-354.6,3.521484,1
285,0,30,PinkNoise,Generic,2,2.25,-0.1500001,2.814331,1
286,90,0,Footstep,3D_Based,3,253.2,-357.15,4.721191,1
287,150,30,PinkNoise,3D_Based,4,165.5,-356.85,7.176758,1
288,30,0,Footstep,Generic,3,61.84998,-1.099997,4.841431,0
289,90,30,PinkNoise,DL_Based,3,155.15,-4.649163E-06,6.882202,0
290,90,0,PinkNoise,3D_Based,4,94.45002,-358.55,6.376709,0
291,120,30,PinkNoise,Generic,1,136.95,-357.5,5.162109,0
292,0,0,Footstep,3D_Based,4,3.75,-359.3,6.509155,0
293,0,30,Footstep,DL_Based,3,3.65,-6.350001,4.788574,0
294,60,30,Footstep,Generic,4,72.95004,-331.75,6.228149,0
295,0,0,PinkNoise,3D_Based,4,359.95,-0.15,1.294678,0
296,90,0,Footstep,DL_Based,3,90.6,-356.9,4.614868,0
297,180,30,PinkNoise,DL_Based,2,359.3,-1.15,2.094482,0
298,120,0,PinkNoise,3D_Based,4,235.75,-355.45,8.109741,1
299,0,0,PinkNoise,DL_Based,4,357.6,-359.35,1.959961,1
300,30,30,PinkNoise,3D_Based,3,56.15001,-339.4,4.388306,0
301,30,0,Footstep,DL_Based,2,37.85002,-6.929041E-07,2.868652,0
302,30,30,Footstep,Generic,4,40.34998,-334,6.722656,0
303,120,30,PinkNoise,DL_Based,1,238.1,-2.550005,16.2063,1
304,60,30,PinkNoise,3D_Based,3,302.25,-0.2999895,11.68359,1
305,60,0,Footstep,Generic,2,62.50002,-335.95,3.628174,0
306,120,0,Footstep,3D_Based,2,240.65,-356.55,3.922363,1
307,90,30,Footstep,3D_Based,2,270.8,-358.05,5.015381,1
308,30,0,Footstep,DL_Based,4,326.25,-0.2000042,3.787231,1
309,120,0,PinkNoise,Generic,2,255.3,-1.699997,6.176636,1
310,90,0,PinkNoise,3D_Based,1,85.10004,-333.4,4.494019,0
311,0,30,Footstep,3D_Based,3,7.449999,-1.600003,4.976318,0
312,60,30,PinkNoise,DL_Based,3,323.8,-358.25,10.99084,1
313,180,0,PinkNoise,Generic,3,3.350001,-331.65,7.375977,1
314,30,30,Footstep,3D_Based,3,33.95002,-2.100001,8.190186,0
315,120,30,PinkNoise,DL_Based,3,235,-337.15,12.63147,1
316,180,0,Footstep,DL_Based,3,0,0,2.280029,1
317,120,30,Footstep,DL_Based,4,120.6,-339.3,22.82227,0
318,0,30,Footstep,DL_Based,2,358.8,-1.35,1.788208,0
319,60,0,PinkNoise,Generic,4,271.45,-0.09999977,3.681396,1
320,60,0,Footstep,3D_Based,3,298.75,-357.8,6.335327,1
321,30,30,PinkNoise,3D_Based,2,36.45002,-338.4,8.110474,0
322,0,30,PinkNoise,3D_Based,1,1.650003,-337.75,8.148926,0
323,180,30,PinkNoise,Generic,1,353.25,-357.5,6.883545,0
324,120,30,PinkNoise,3D_Based,1,220.05,-358.7,4.294067,1
325,90,30,Footstep,Generic,3,107,-0.4000031,4.989502,0
326,0,0,PinkNoise,3D_Based,2,359,-337.6,6.909302,0
327,150,30,PinkNoise,Generic,1,158.8,-358.9,10.34961,0
328,180,0,Footstep,3D_Based,2,175.95,-358.25,9.243652,0
329,180,30,PinkNoise,3D_Based,4,187.45,-357.2,14.31323,0
330,120,30,PinkNoise,3D_Based,2,144.1,-0.1499998,3.734863,0
331,30,30,Footstep,3D_Based,4,34.50001,-357.25,5.46875,0
332,60,30,PinkNoise,Generic,3,301.7501,-356,8.163086,1
333,30,30,Footstep,DL_Based,4,322.9,-328.75,7.482666,1
334,30,0,Footstep,3D_Based,3,327.8,-359.15,5.108154,1
335,180,0,Footstep,Generic,3,6.750003,-0.3000005,7.750488,1
336,60,30,PinkNoise,3D_Based,2,315.8,-356.55,11.32446,1
