No.,Target Azimuth,Target Elevation,Stimuli,HRTF type,Repetition,Player’s Azimuth,Player’s Elevation,Reaction Time,FlagMinus
323,150,0,PinkNoise,Generic,2,150.25,-339.1,9.41748,0
324,0,0,Footstep,3D_Based,2,-1.327351E-05,-321.0999,19.07422,0
325,90,0,PinkNoise,Generic,2,266.45,-327.25,9.069336,1
326,120,0,Footstep,Generic,3,122.65,-348.6,12.13916,0
327,90,0,Footstep,DL_Based,4,264.25,-336.55,10.42969,1
328,120,30,PinkNoise,3D_Based,2,243.9,-330.05,18.38135,1
329,0,0,Footstep,3D_Based,1,5.90002,-322.65,14.45898,1
330,0,30,Footstep,DL_Based,2,3.699961,-332.65,14.35156,1
331,150,30,PinkNoise,Generic,2,157.6,-308.4,8.550293,0
332,90,30,Footstep,3D_Based,4,105,-337.1,10.09766,0
333,180,30,PinkNoise,Generic,4,190.55,-331,9.123535,0
334,30,0,Footstep,DL_Based,1,35.85,-349.3,7.90918,0
335,30,30,Footstep,DL_Based,3,328.8,-352.75,12.49854,1
336,30,30,PinkNoise,DL_Based,3,152.6001,-303.4,9.402832,1
